Mean,Median,Mode,Kurtosis,Skewness,Standard Deviation,Variance,Standard Error,Max,Min,Sum,Range,2nd Quartile,RMS,Count,Shape Factor,Impulse Factor,K Factor,Condition
0.001946817,0.005591881,0.042089429,0.159092955,-0.074199279,0.1964021,0.038573785,0.003586393,0.71636206,-0.72225463,5.840449581,1.43861669,0.005591881,0.196411748,3000,1.276264268,4.693139712,0.271942526,Nose Wear
0.000406864,0.004870349,-0.1754528,0.121701717,-0.117477999,0.182861893,0.033438472,0.003339143,0.63807577,-0.70433652,1.220593307,1.34241229,0.004870349,0.182862346,3000,1.259689681,4.851985469,0.259623548,Nose Wear
-0.001039088,0.001683577,-0.061691079,0.021502793,-0.050584235,0.195942419,0.038393431,0.003577999,0.71335572,-0.73584348,-3.117263403,1.4491992,0.001683577,0.195945174,3000,1.259023969,4.728080621,0.266286485,Nose Wear
-0.001374841,-0.004208943,0.01419015,0.64427344,-0.038773633,0.18949917,0.035909936,0.003460342,0.78130007,-0.73620427,-4.124523173,1.51750434,-0.004208943,0.189504158,3000,1.284157286,5.29440721,0.242549777,Nose Wear
0.001419496,-0.000601278,-0.01767756,0.408323237,-0.064886569,0.178281852,0.031784419,0.003255509,0.64228469,-0.74317908,4.258488187,1.38546377,-0.000601278,0.178287503,3000,1.275070776,5.315044024,0.239898441,Nose Wear
0.001484073,0.000962044,-0.029823367,0.080207222,-0.068300619,0.175729144,0.030880732,0.003208895,0.5422321,-0.59105587,4.452220102,1.13328797,0.000962044,0.175735411,3000,1.271553419,4.276651527,0.297324533,Nose Wear
0.00033399,0.001924088,-0.12554675,0.167898192,0.012329369,0.170460085,0.029056641,0.00311268,0.57662517,-0.53682059,1.001968648,1.11344576,0.001924088,0.170460412,3000,1.272604314,4.304903814,0.295617363,Nose Wear
0.001393841,0.003788049,-0.053393446,0.193260241,-0.033879497,0.174194028,0.030343559,0.003180863,0.68196899,-0.69351351,4.181524361,1.3754825,0.003788049,0.174199605,3000,1.260054622,5.016457448,0.251184154,Nose Wear
0.003403512,0.000781661,-0.056640346,3.141053565,0.111483649,0.231975345,0.053812561,0.004235977,1.2395939,-1.1942575,10.21053493,2.4338514,0.000781661,0.232000312,3000,1.399206373,7.476057566,0.18715832,Notch Wear
5.16E-05,-0.006313415,-0.039804574,1.871422944,0.10182691,0.23831083,0.056792052,0.004351666,1.0004056,-0.97539246,0.15488947,1.97579806,-0.006313415,0.238310836,3000,1.381195958,5.79812565,0.238214216,Notch Wear
0.000769515,-0.005291243,-0.18050352,0.745319513,-0.035461199,0.267612304,0.071616345,0.004886724,1.127636,-0.97479117,2.308545319,2.10242717,-0.005291243,0.26761341,3000,1.290461751,5.437586732,0.237322514,Notch Wear
-0.001756372,0.001683577,0.041848917,0.645373444,-0.058175947,0.234353417,0.054921524,0.004279402,0.96252513,-1.013754,-5.269115417,1.97627913,0.001683577,0.234359999,3000,1.289754166,5.578995781,0.231180344,Notch Wear
0.001475856,0.001142427,0.037158955,1.180311994,-0.084025558,0.246651755,0.060837088,0.004503975,1.0361215,-1.039609,4.42756687,2.0757305,0.001142427,0.24665617,3000,1.308630758,5.515630568,0.237258595,Notch Wear
0.000764224,-0.001262683,-0.17617433,0.390167362,-0.013197882,0.255164219,0.065108779,0.004659417,0.9885003,-0.99006361,2.292671003,1.97856391,-0.001262683,0.255165363,3000,1.27072628,4.930527529,0.257726232,Notch Wear
-0.000882916,0.000180384,-0.002765877,1.392814008,-0.14502704,0.237678828,0.056491225,0.004340125,0.98320907,-0.97202533,-2.648747519,1.9552344,0.000180384,0.237680468,3000,1.330535203,5.504004133,0.241739499,Notch Wear
0.00071071,0.002284855,-0.075159699,1.199572926,-0.259023054,0.208199888,0.043347193,0.003801826,0.74582469,-1.0577675,2.132130176,1.80359219,0.002284855,0.208201101,3000,1.288185909,6.544639684,0.196830684,Notch Wear
0.000735844,0.005411498,-0.0621721,1.070619313,-0.16034341,0.206023523,0.042445692,0.003762085,0.87028915,-0.95170212,2.20753074,1.82199127,0.005411498,0.206024837,3000,1.311039456,6.056158326,0.21648038,Notch Wear
0.000281117,0.0010823,0.034633588,0.91031151,-0.02251042,0.209495658,0.043888431,0.003825488,0.79428768,-0.83024406,0.843352302,1.62453174,0.0010823,0.209495847,3000,1.310643435,5.194155131,0.252330437,Notch Wear
0.001513456,0.007756481,0.024171358,0.447315481,-0.094485511,0.231778322,0.05372119,0.004232379,0.77841395,-0.92572695,4.540367092,1.7041409,0.007756481,0.231783263,3000,1.292616014,5.162622461,0.250379729,Notch Wear
0.000731555,0.006493798,-0.075279951,0.749867703,-0.128692879,0.22174989,0.049173014,0.004049255,0.80210429,-0.84455448,2.194663572,1.64665877,0.006493798,0.221751097,3000,1.311094561,4.993394848,0.26256577,Notch Wear
-0.001454731,0.000661406,-0.14334457,0.630992935,-0.13054219,0.213820329,0.045719133,0.003904458,0.75087541,-0.83252889,-4.364192679,1.5834043,0.000661406,0.213825277,3000,1.317114078,5.128184729,0.256838267,Notch Wear
-0.001622006,-0.001443066,-0.12698983,0.542361982,-0.024690777,0.230717817,0.053230711,0.004213014,0.840105,-0.89458078,-4.866018883,1.73468578,-0.001443066,0.230723518,3000,1.298665789,5.035297065,0.257912447,Notch Wear
0.002314718,0.000180384,-0.21826376,0.432304773,-0.039375122,0.233365843,0.054459617,0.004261368,0.97815835,-0.90612531,6.94415512,1.88428366,0.000180384,0.233377323,3000,1.283206255,5.378324244,0.238588489,Notch Wear
-0.000741977,0.003788049,-0.005291243,0.751298858,-0.075018314,0.219332947,0.048106941,0.004005121,1.0037727,-0.88423878,-2.22592958,1.88801148,0.003788049,0.219334202,3000,1.3057483,5.975695931,0.21850983,Notch Wear
0.000173088,0.008417887,-0.0589252,0.758356309,0.007442652,0.237524124,0.056417709,0.0043373,1.1158509,-0.92801178,0.519263235,2.04386268,0.008417887,0.237524187,3000,1.298094029,6.098239556,0.212863732,Notch Wear
-0.000757449,0.001082299,-0.007696353,0.781697088,-0.005389576,0.223814136,0.050092767,0.00408695,0.78093928,-0.86800426,-2.272348336,1.64894354,0.001082299,0.223815417,3000,1.316639459,5.106210615,0.257850598,Notch Wear
0.001355841,0.001924089,0.078286342,0.560688616,0.030788984,0.243699756,0.059389571,0.00445007,0.93703097,-0.90636581,4.067522691,1.84339678,0.001924089,0.243703527,3000,1.301920998,5.005837659,0.260080547,Notch Wear
-0.001992634,-0.006854564,-0.052311148,0.893905942,0.125365181,0.244288615,0.059676927,0.004460823,1.1503643,-0.85766232,-5.977901597,2.00802662,-0.006854564,0.244296742,3000,1.304201954,6.141331879,0.212364676,Notch Wear
-0.000925607,-0.010101463,-0.11520478,1.390631644,0.246333285,0.257127654,0.066114631,0.00469527,1.2822845,-0.99463332,-2.776819977,2.27691782,-0.010101463,0.25712932,3000,1.311037467,6.538044831,0.200524392,Notch Wear
-0.002981334,-0.001924088,-0.077685058,0.591168203,0.007801455,0.234262574,0.054878953,0.004277743,0.85273182,-0.78009748,-8.944003408,1.6328293,-0.001924088,0.234281544,3000,1.316359754,4.791251718,0.27474235,Notch Wear
0.003309953,-0.002705749,-0.091273934,0.946876456,0.141045937,0.272650885,0.074338505,0.004978731,1.052837,-1.0669069,9.929858646,2.1197439,-0.002705749,0.272670975,3000,1.310406589,5.12735846,0.25557148,Notch Wear
-0.000273942,-0.004750093,-0.15633217,0.859619232,0.179686968,0.245665497,0.060351536,0.004485966,1.1585416,-0.86090922,-0.821825489,2.01945082,-0.004750093,0.24566565,3000,1.302800923,6.143915798,0.212047327,Notch Wear
0.001649785,-0.00348741,0.080090173,0.920336803,0.182849007,0.243262516,0.059176652,0.004442086,1.0328746,-0.86151052,4.949356012,1.89438512,-0.00348741,0.24326811,3000,1.294779556,5.497411538,0.23552531,Notch Wear
-0.001303409,-0.000841789,-0.001322811,0.769851832,0.055696501,0.237720566,0.056511067,0.004340887,1.0821793,-0.89710611,-3.910228392,1.97928541,-0.000841789,0.237724139,3000,1.309441415,5.960902415,0.219671674,Notch Wear
0.001601843,-0.003186771,0.083818093,0.580583239,0.096552778,0.268304218,0.071987153,0.004899359,0.97130376,-0.94388551,4.805530422,1.91518927,-0.003186771,0.268309,3000,1.301657455,4.712122148,0.276235932,Notch Wear
-0.000904321,-0.001924088,-0.066621557,0.456258147,0.095539302,0.237556266,0.05643298,0.004337887,0.92392308,-0.83757967,-2.712964223,1.76150275,-0.001924088,0.237557988,3000,1.287324778,5.006731563,0.257118793,Notch Wear
0.000699927,-0.001503194,-0.11027431,0.968210552,0.193566661,0.243882671,0.059478757,0.00445341,1.0730399,-0.84323168,2.099781164,1.91627158,-0.001503194,0.243883675,3000,1.297423084,5.708404772,0.227282951,Notch Wear
-0.000501947,0.002826004,-0.056640346,0.458692458,0.019508695,0.2298733,0.052841734,0.004197593,0.82338947,-0.91574574,-1.505840149,1.73913521,0.002826004,0.229873848,3000,1.295746161,5.16184871,0.251023661,Notch Wear
0.003359218,-0.000420895,0.074077398,0.566166839,0.162703477,0.26972713,0.072752725,0.004925342,1.0634195,-0.88303626,10.07765267,1.94645576,-0.000420895,0.269748047,3000,1.289750251,5.084543082,0.253660994,Notch Wear
-0.001109157,-0.000420895,0.054114982,0.825342156,0.120831498,0.239177299,0.057205781,0.004367488,1.0713564,-0.91394192,-3.327470264,1.98529832,-0.000420895,0.239179871,3000,1.300300834,5.82442667,0.223249584,Notch Wear
0.000410272,-0.001262683,-0.062893637,0.420469064,0.093679923,0.245016103,0.060032891,0.004474107,1.0293872,-0.89915049,1.230814961,1.92853769,-0.001262683,0.245016447,3000,1.276896219,5.364622014,0.238021657,Notch Wear
-0.001954433,-0.005531753,0.008538142,0.4042163,0.084853062,0.237615041,0.056460908,0.00433896,0.86499792,-0.85441542,-5.863298134,1.71941334,-0.005531753,0.237623079,3000,1.296898284,4.720982164,0.274709423,Notch Wear
-0.000609816,-0.006614053,0.12278088,0.387768466,0.084655863,0.254275113,0.064655833,0.004643181,1.0064183,-0.87906778,-1.8294476,1.88548608,-0.006614053,0.254275844,3000,1.271296989,5.031766027,0.252654234,Notch Wear
0.001557269,-0.001443066,-0.078887619,0.78432425,0.09761615,0.247898781,0.061453806,0.004526746,1.0274631,-1.0617359,4.671806186,2.089199,-0.001443066,0.247903673,3000,1.301444958,5.573902233,0.233489018,Notch Wear
-0.001658484,-0.009620441,-0.14995863,0.790339119,0.134507269,0.237125152,0.056228338,0.004330015,0.98308879,-0.82603514,-4.975451818,1.80912393,-0.009620441,0.237130952,3000,1.296330615,5.374279847,0.241210107,Notch Wear
-0.001306737,0.001322811,-0.22968803,0.270315795,0.021070609,0.23045207,0.053108157,0.004208161,0.81773746,-0.83313018,-3.920209833,1.65086764,0.001322811,0.230455775,3000,1.267426736,4.581926687,0.276614364,Notch Wear
0.001224722,-0.002284855,-0.18844038,0.594720886,0.120760974,0.25817738,0.06665556,0.004714438,1.0077412,-0.87016886,3.67416612,1.87791006,-0.002284855,0.258180285,3000,1.284177382,5.012460401,0.256197013,Notch Wear
-0.00086127,-0.007996992,-0.20575719,0.732701676,0.159566229,0.251394671,0.063199281,0.004590583,1.0951669,-0.99739921,-2.58380993,2.09256611,-0.007996992,0.251396146,3000,1.285481347,5.599992845,0.229550534,Notch Wear
-0.000293343,-0.002645621,-0.17833893,1.012810361,0.122154839,0.246843071,0.060931502,0.004507469,1.1948588,-0.91249883,-0.880029633,2.10735763,-0.002645621,0.246843246,3000,1.298973675,6.287756109,0.206587796,Notch Wear
0.000778213,-0.002344983,0.066621557,0.604602373,0.11696956,0.237174915,0.05625194,0.004330924,1.0948062,-0.79897761,2.334640327,1.89378381,-0.002344983,0.237176191,3000,1.296566562,5.984956171,0.216637604,Notch Wear
0.002467402,-0.000901917,0.089710616,0.811586729,0.209459675,0.277119722,0.07679534,0.005060334,1.1736938,-0.99932331,7.402206725,2.17301711,-0.000901917,0.277130706,3000,1.300354779,5.50721486,0.236118403,Notch Wear
-0.001100498,-0.005170987,-0.29426524,1.081692587,0.231194542,0.250410927,0.062705632,0.004572619,1.2232391,-0.83757967,-3.301495387,2.06081877,-0.005170987,0.250413345,3000,1.297817054,6.339680351,0.204713327,Notch Wear
-0.001372316,-0.012266062,0.000962044,1.478325979,0.252199301,0.232738055,0.054167002,0.004249904,1.2266062,-0.93161947,-4.116947812,2.15822567,-0.012266062,0.232742101,3000,1.305723242,6.881471892,0.189744761,Notch Wear
-0.000549006,-0.002826004,-0.024532124,0.253404145,0.024954702,0.253676532,0.064351783,0.004632251,0.82916176,-0.948816,-1.647019124,1.77797776,-0.002826004,0.253677126,3000,1.279009209,4.783814849,0.267361771,Notch Wear
-0.000355435,-0.003607665,-0.10414127,0.472982247,0.092915878,0.257923829,0.066524702,0.004709808,0.91225833,-0.87546015,-1.066306418,1.78771848,-0.003607665,0.257924074,3000,1.293620793,4.575440845,0.282731399,Notch Wear
0.001177261,-0.001743705,-0.14683197,0.987890928,0.163584934,0.249268581,0.062134825,0.00455176,1.0729197,-1.0055766,3.531784051,2.0784963,-0.001743705,0.249271361,3000,1.296255977,5.579375708,0.232329932,Notch Wear
0.000735844,-0.010582485,-0.007335587,0.801661155,0.223291701,0.249705463,0.062352818,0.004559737,1.0467039,-0.92716998,2.207530893,1.97387388,-0.010582485,0.249706547,3000,1.292870325,5.419370974,0.238564647,Notch Wear
0.000181425,0.001202555,-0.15007888,0.44987266,-0.007986111,0.231469383,0.053578075,0.004226738,0.76530606,-0.83517456,0.544276313,1.60048062,0.001202555,0.231469454,3000,1.292989858,4.665290469,0.277150987,Notch Wear
0.002088237,-0.006193159,-0.12097704,0.486221194,0.095038079,0.261052904,0.068148619,0.004766947,0.94328421,-0.92620796,6.264711122,1.86949217,-0.006193159,0.261061256,3000,1.283653122,4.638182391,0.276757793,Notch Wear
-0.000426466,-0.007996992,-0.17857943,1.345405449,0.180431318,0.255604087,0.065333449,0.004667449,1.1147686,-0.98489267,-1.279398288,2.09966127,-0.007996992,0.255604443,3000,1.318136422,5.748793237,0.229289238,Notch Wear
-0.003637048,-0.012686957,-0.14130023,0.542239543,0.157211169,0.240386225,0.057785537,0.004389564,0.98417109,-0.8045094,-10.91114329,1.78868049,-0.012686957,0.240413737,3000,1.292421335,5.290728093,0.24428043,Notch Wear
-0.000236984,-0.00294626,-0.20347233,0.825237571,0.02894582,0.222461594,0.049489161,0.004062252,0.93137896,-0.8384214,-0.710950784,1.76980036,-0.00294626,0.22246172,3000,1.300220539,5.443624432,0.238851992,Notch Wear
0.003711486,-0.004329199,-0.34393075,0.835972897,0.145051218,0.262046226,0.068668224,0.004785085,0.96925944,-0.99944359,11.13445794,1.96870303,-0.004329199,0.262072508,3000,1.317085072,5.022855092,0.262218409,Notch Wear
0.000633065,0.002765877,0.019842159,1.076437116,0.114991487,0.252600798,0.063807163,0.004612607,1.1943778,-0.90143532,1.899195242,2.09581312,0.002765877,0.252601591,3000,1.30254158,6.158816104,0.211492202,Notch Wear
-0.003011078,-0.014130022,-0.07984966,0.791424957,0.11139164,0.237180833,0.056254748,0.004331032,0.93210047,-0.92945486,-9.03323295,1.86155533,-0.014130022,0.237199946,3000,1.291552502,5.075282332,0.254478947,Notch Wear
-0.000112439,-0.002344983,0.016234495,0.715797895,0.067580779,0.235158289,0.055299421,0.004294099,0.85982692,-0.86439663,-0.337316919,1.72422355,-0.002344983,0.235158315,3000,1.308231948,4.808808418,0.272049089,Notch Wear
0.002872824,-0.002705749,-0.15621191,0.587561432,0.137004399,0.276612204,0.076514312,0.005051067,0.9947536,-0.8925364,8.618472261,1.88729,-0.002705749,0.276627122,3000,1.294914262,4.656523241,0.278086073,Notch Wear
-0.002905173,-0.004208943,0.074438162,0.858700982,0.109774172,0.24945201,0.062226305,0.004555109,1.0963695,-0.8472001,-8.71551826,1.9435696,-0.004208943,0.249468926,3000,1.301609835,5.72033297,0.227540921,Notch Wear
-0.00152985,-0.003126644,-0.000481022,0.479029115,-0.025622188,0.234437177,0.05496079,0.004280931,0.96601254,-1.130041,-4.589551328,2.09605354,-0.003126644,0.234442169,3000,1.281932064,6.179075203,0.207463418,Notch Wear
0.001869172,0.006493798,0.2203081,0.27481591,-0.044706821,0.236013294,0.055702275,0.004309712,0.86151052,-0.81713623,5.607514887,1.67864675,0.006493798,0.236020696,3000,1.274598069,4.652471863,0.273961478,Notch Wear
0.002549056,6.01E-05,-0.1997444,0.540293638,-0.010016215,0.253005879,0.064011975,0.004620004,0.90853041,-0.95927823,7.647168184,1.86780864,6.01E-05,0.25301872,3000,1.294704058,4.908654266,0.263759472,Notch Wear
-0.002313796,-0.005231115,-0.2354603,1.035044986,0.138354195,0.255609278,0.065336103,0.004667544,1.1080343,-0.93679047,-6.941388385,2.04482477,-0.005231115,0.25561975,3000,1.301192527,5.640276042,0.230696604,Notch Wear
-0.002438261,-0.009560313,-0.050988339,0.736212096,0.119089964,0.235980065,0.055686591,0.004309105,0.90612531,-0.84238988,-7.314782118,1.74851519,-0.009560313,0.235992662,3000,1.3016782,4.997967114,0.26044153,Notch Wear
0.000171765,0.000120256,-0.17557305,0.497209466,-0.015001977,0.231893747,0.05377471,0.004234487,0.83649737,-0.92729026,0.515294413,1.76378763,0.000120256,0.231893811,3000,1.291307961,5.163644902,0.250076832,Notch Wear
0.002821635,-0.000180384,0.060248014,0.268014664,0.036993222,0.258796789,0.066975778,0.004725749,1.0081019,-0.85778254,8.464905097,1.86588444,-0.000180384,0.258812171,3000,1.273337633,4.959790273,0.256732152,Notch Wear
-0.00113437,6.01E-05,-0.095723391,0.878404856,0.139549286,0.252310963,0.063660822,0.004607315,1.0238554,-1.0136337,-3.403110877,2.0374891,6.01E-05,0.252313513,3000,1.310420387,5.317515385,0.246434715,Notch Wear
0.001260799,0.003006388,0.044494539,0.311424017,0.010009736,0.234750919,0.055107994,0.00428666,0.78526849,-0.8390227,3.782396826,1.62429119,0.003006388,0.234754305,3000,1.282631803,4.584185147,0.279794939,Notch Wear
0.000507278,-0.001743705,-0.000841789,0.400973663,0.038249312,0.224739436,0.050507814,0.004103846,0.81004113,-0.83745939,1.521833488,1.64750052,-0.001743705,0.224740008,3000,1.27480425,4.750363752,0.268359291,Notch Wear
0.002162595,0.003427282,-0.20311156,0.590689478,0.113709807,0.265166681,0.070313369,0.004842066,1.1623898,-0.82952255,6.487784865,1.99191235,0.003427282,0.2651755,3000,1.288707525,5.649015406,0.228129582,Notch Wear
-0.002052361,-0.00535137,-0.20275079,0.697554662,0.069613269,0.24909778,0.062049704,0.004548641,1.0364822,-0.87245375,-6.157081884,1.90893595,-0.00535137,0.249106235,3000,1.295915138,5.392048797,0.240338169,Notch Wear
-0.001376845,-0.006553926,-0.030424645,0.595591499,-0.035164369,0.235962758,0.055678423,0.004308789,0.78695208,-0.9520629,-4.130536376,1.73901498,-0.006553926,0.235966775,3000,1.299314466,5.242386764,0.247847884,Notch Wear
2.40E-05,-0.004389326,-0.27021414,0.566263737,0.047337023,0.240792337,0.05798095,0.004396979,0.92993587,-0.89830869,0.071912785,1.82824456,-0.004389326,0.240792338,3000,1.289639694,4.980566326,0.258934348,Notch Wear
0.000502147,-0.001443067,-0.09836901,0.570512098,0.010625748,0.250967448,0.06298466,0.004582782,0.85465592,-0.85501671,1.506440953,1.70967263,-0.001443067,0.25096795,3000,1.299737427,4.428044363,0.29352403,Notch Wear
-0.000664051,-0.005892521,-0.022367526,0.59428714,0.104943751,0.242938069,0.059018905,0.004436161,0.93943608,-0.83144659,-1.992152602,1.77088267,-0.005892521,0.242938976,3000,1.289490623,4.98641278,0.258600858,Notch Wear
-4.08E-05,0.002224727,0.05387447,0.164133328,0.006556691,0.233456846,0.054502099,0.00426303,0.80030042,-0.78406596,-0.122540061,1.58436638,0.002224727,0.233456849,3000,1.270330688,4.354749864,0.291711517,Notch Wear
-0.000394198,-0.000481022,-0.000481022,0.208532915,0.025686506,0.234658249,0.055064494,0.004284968,0.85850412,-0.8936187,-1.182593446,1.75212282,-0.000481022,0.23465858,3000,1.270119208,4.836824102,0.262593632,Notch Wear
0.00090352,0.001503194,-0.14406611,0.525205961,-0.005215967,0.251065062,0.063033665,0.004584564,0.98116475,-0.94869572,2.710559537,1.92986047,0.001503194,0.251066688,3000,1.297007756,5.068686339,0.255886372,Notch Wear
